user_id,login_time,ip_address,device_type
user_12,2024-12-05 20:13:00,192.168.1.19,mobile
user_37,2024-12-05 20:41:00,192.168.1.18,mobile
user_80,2024-12-05 20:51:00,192.168.1.10,desktop
user_5,2024-12-05 20:54:00,192.168.1.11,tablet
user_54,2024-12-05 21:10:00,192.168.1.1,mobile
user_40,2024-12-05 21:19:00,192.168.1.25,desktop
user_77,2024-12-05 21:27:00,192.168.1.1,mobile
user_88,2024-12-05 21:33:00,192.168.1.15,tablet
user_5,2024-12-05 21:36:00,192.168.1.11,desktop
user_44,2024-12-05 21:37:00,192.168.1.12,mobile
user_31,2024-12-05 21:39:00,192.168.1.18,tablet
user_53,2024-12-05 21:49:00,192.168.1.28,tablet
user_97,2024-12-05 22:00:00,192.168.1.5,desktop
user_79,2024-12-05 22:02:00,192.168.1.20,mobile
user_15,2024-12-05 22:06:00,192.168.1.1,desktop
user_88,2024-12-05 22:07:00,192.168.1.15,mobile
user_89,2024-12-05 22:07:00,192.168.1.30,mobile
user_8,2024-12-05 22:12:00,192.168.1.1,desktop
user_56,2024-12-05 22:16:00,192.168.1.2,mobile
user_79,2024-12-05 22:17:00,192.168.1.20,mobile
user_41,2024-12-05 22:18:00,192.168.1.44,mobile
user_89,2024-12-05 22:20:00,192.168.1.30,desktop
user_8,2024-12-05 22:28:00,192.168.1.1,desktop
user_41,2024-12-05 22:32:00,192.168.1.44,desktop
user_88,2024-12-05 22:35:00,192.168.1.15,mobile
user_97,2024-12-05 22:35:00,192.168.1.5,desktop
user_97,2024-12-05 22:37:00,192.168.1.5,desktop
user_8,2024-12-05 22:37:00,192.168.1.1,desktop
user_88,2024-12-05 22:43:00,192.168.1.15,mobile
user_97,2024-12-05 22:50:00,192.168.1.5,desktop
user_8,2024-12-05 22:50:00,192.168.1.1,desktop
user_34,2024-12-05 23:08:00,192.168.1.7,desktop
user_5,2024-12-05 23:12:00,192.168.1.5,tablet
user_71,2024-12-05 23:27:00,192.168.1.18,desktop
user_34,2024-12-05 23:39:00,192.168.1.7,desktop
user_64,2024-12-06 00:35:00,192.168.1.1,desktop
user_55,2024-12-06 01:32:00,192.168.1.32,desktop
user_94,2024-12-06 02:34:00,192.168.1.10,desktop
user_73,2024-12-06 02:39:00,192.168.1.3,desktop
user_94,2024-12-06 03:14:00,192.168.1.10,tablet
user_100,2024-12-06 03:29:00,192.168.1.29,tablet
user_42,2024-12-06 03:36:00,192.168.1.13,tablet
user_17,2024-12-06 03:37:00,192.168.1.22,mobile
user_23,2024-12-06 04:22:00,192.168.1.31,tablet
user_8,2024-12-06 04:43:00,192.168.1.1,tablet
user_51,2024-12-06 04:54:00,192.168.1.15,desktop
user_35,2024-12-06 05:19:00,192.168.1.37,tablet
user_8,2024-12-06 06:08:00,192.168.1.1,mobile
user_8,2024-12-06 06:14:00,192.168.1.1,mobile
user_8,2024-12-06 06:15:00,192.168.1.1,mobile
user_8,2024-12-06 06:33:00,192.168.1.1,mobile
user_8,2024-12-06 06:42:00,192.168.1.1,mobile
user_8,2024-12-06 06:44:00,192.168.1.1,mobile
user_14,2024-12-06 07:07:00,192.168.1.29,desktop
user_20,2024-12-06 07:12:00,192.168.1.12,tablet
user_85,2024-12-06 08:01:00,192.168.1.42,mobile
user_47,2024-12-06 08:09:00,192.168.1.22,mobile
user_48,2024-12-06 08:22:00,192.168.1.35,mobile
user_19,2024-12-06 08:23:00,192.168.1.2,mobile
user_39,2024-12-06 09:03:00,192.168.1.20,desktop
user_44,2024-12-06 09:29:00,192.168.1.1,mobile
user_27,2024-12-06 09:34:00,192.168.1.40,mobile
user_14,2024-12-06 10:19:00,192.168.1.29,mobile
user_8,2024-12-06 10:19:00,192.168.1.1,tablet
user_72,2024-12-06 10:54:00,192.168.1.40,tablet
user_39,2024-12-06 11:06:00,192.168.1.20,desktop
user_39,2024-12-06 11:10:00,192.168.1.20,desktop
user_39,2024-12-06 11:18:00,192.168.1.20,desktop
user_39,2024-12-06 11:21:00,192.168.1.20,desktop
user_39,2024-12-06 11:44:00,192.168.1.20,desktop
user_39,2024-12-06 11:45:00,192.168.1.20,desktop
user_11,2024-12-06 11:54:00,192.168.1.17,mobile
user_96,2024-12-06 12:03:00,192.168.1.3,desktop
user_93,2024-12-06 12:03:00,192.168.1.3,mobile
user_51,2024-12-06 12:17:00,91.130.103.68,mobile
user_21,2024-12-06 12:37:00,192.168.1.37,tablet
user_75,2024-12-06 12:47:00,192.168.1.38,desktop
user_20,2024-12-06 12:48:00,192.168.1.12,desktop
user_94,2024-12-06 12:50:00,192.168.1.10,desktop
user_46,2024-12-06 12:57:00,192.168.1.30,mobile
user_10,2024-12-06 13:09:00,192.168.1.11,desktop
user_18,2024-12-06 13:10:00,192.168.1.39,tablet
user_58,2024-12-06 13:47:00,192.168.1.11,desktop
user_81,2024-12-06 13:57:00,192.168.1.43,tablet
user_21,2024-12-06 14:06:00,192.168.1.37,mobile
user_59,2024-12-06 14:12:00,192.168.1.35,mobile
user_72,2024-12-06 14:29:00,192.168.1.40,desktop
user_98,2024-12-06 14:50:00,192.168.1.11,tablet
user_65,2024-12-06 15:05:00,192.168.1.49,desktop
user_78,2024-12-06 15:38:00,192.168.1.20,mobile
user_74,2024-12-06 15:41:00,192.168.1.6,mobile
user_95,2024-12-06 15:51:00,192.168.1.21,desktop
user_32,2024-12-06 15:58:00,192.168.1.38,mobile
user_38,2024-12-06 16:10:00,192.168.1.13,mobile
user_21,2024-12-06 16:17:00,192.168.1.37,mobile
user_32,2024-12-06 16:44:00,192.168.1.38,tablet
user_28,2024-12-06 16:47:00,192.168.1.49,tablet
user_18,2024-12-06 16:50:00,192.168.1.39,mobile
user_60,2024-12-06 17:00:00,192.168.1.2,desktop
user_87,2024-12-06 17:15:00,192.168.1.12,desktop
user_7,2024-12-06 17:22:00,192.168.1.39,desktop
user_74,2024-12-06 17:33:00,192.168.1.42,desktop
user_92,2024-12-06 18:10:00,192.168.1.18,tablet
user_87,2024-12-06 18:27:00,192.168.1.12,tablet
user_2,2024-12-06 18:28:00,192.168.1.12,tablet
user_63,2024-12-06 18:29:00,192.168.1.25,tablet
user_99,2024-12-06 18:31:00,192.168.1.39,desktop
user_22,2024-12-06 18:43:00,192.168.1.33,desktop
user_49,2024-12-06 18:55:00,192.168.1.16,mobile
user_44,2024-12-06 18:56:00,192.168.1.1,desktop
user_60,2024-12-06 19:00:00,192.168.1.2,desktop
user_50,2024-12-06 19:02:00,192.168.1.13,mobile
user_26,2024-12-06 19:12:00,192.168.1.16,mobile
user_99,2024-12-06 19:16:00,192.168.1.39,mobile
user_33,2024-12-06 19:18:00,192.168.1.10,tablet
user_33,2024-12-06 19:42:00,192.168.1.10,tablet
user_32,2024-12-06 19:45:00,192.168.1.38,desktop
user_33,2024-12-06 19:50:00,192.168.1.10,tablet
user_98,2024-12-06 19:53:00,192.168.1.11,tablet
user_29,2024-12-06 19:55:00,192.168.1.26,desktop
user_33,2024-12-06 19:58:00,192.168.1.10,tablet
user_88,2024-12-06 20:03:00,192.168.1.15,tablet
user_62,2024-12-06 20:10:00,192.168.1.12,mobile
user_82,2024-12-06 20:11:00,192.168.1.45,tablet
user_63,2024-12-06 20:23:00,192.168.1.25,tablet
user_94,2024-12-06 20:24:00,192.168.1.10,tablet
user_23,2024-12-06 20:51:00,192.168.1.31,mobile
user_12,2024-12-06 20:56:00,192.168.1.19,desktop
user_53,2024-12-06 21:01:00,192.168.1.28,mobile
user_52,2024-12-06 21:06:00,192.168.1.15,desktop
user_53,2024-12-06 21:10:00,192.168.1.28,mobile
user_63,2024-12-06 21:15:00,192.168.1.23,desktop
user_41,2024-12-06 21:17:00,192.168.1.26,desktop
user_98,2024-12-06 21:20:00,192.168.1.11,mobile
user_53,2024-12-06 21:21:00,192.168.1.28,mobile
user_75,2024-12-06 21:22:00,192.168.1.38,mobile
user_69,2024-12-06 21:22:00,192.168.1.10,mobile
user_53,2024-12-06 21:23:00,192.168.1.28,desktop
user_75,2024-12-06 21:27:00,192.168.1.38,mobile
user_75,2024-12-06 21:30:00,192.168.1.38,mobile
user_12,2024-12-06 21:35:00,45.209.167.234,desktop
user_75,2024-12-06 21:39:00,192.168.1.38,mobile
user_93,2024-12-06 21:40:00,192.168.1.3,mobile
user_1,2024-12-06 21:41:00,192.168.1.21,tablet
user_75,2024-12-06 21:46:00,192.168.1.38,mobile
user_93,2024-12-06 21:53:00,45.209.15.8,mobile
user_53,2024-12-06 21:53:00,192.168.1.28,mobile
user_53,2024-12-06 21:54:00,192.168.1.28,mobile
user_75,2024-12-06 21:54:00,192.168.1.38,mobile
user_53,2024-12-06 21:57:00,192.168.1.28,mobile
user_53,2024-12-06 21:59:00,192.168.1.28,mobile
user_38,2024-12-06 21:59:00,192.168.1.13,mobile
user_97,2024-12-06 22:08:00,192.168.1.5,desktop
user_32,2024-12-06 22:12:00,192.168.1.38,tablet
user_64,2024-12-06 22:22:00,192.168.1.1,desktop
user_36,2024-12-06 22:30:00,192.168.1.19,desktop
user_97,2024-12-06 22:32:00,192.168.1.5,tablet
user_56,2024-12-06 22:35:00,192.168.1.2,tablet
user_77,2024-12-06 22:46:00,192.168.1.39,mobile
user_81,2024-12-06 23:08:00,192.168.1.49,tablet
user_88,2024-12-06 23:17:00,192.168.1.41,desktop
user_64,2024-12-06 23:40:00,192.168.1.1,desktop
user_23,2024-12-07 00:09:00,192.168.1.31,desktop
user_14,2024-12-07 00:13:00,192.168.1.29,desktop
user_96,2024-12-07 00:57:00,192.168.1.3,desktop
user_58,2024-12-07 01:35:00,192.168.1.34,desktop
user_20,2024-12-07 01:44:00,192.168.1.12,desktop
user_68,2024-12-07 02:44:00,192.168.1.1,desktop
user_100,2024-12-07 03:11:00,192.168.1.29,tablet
user_14,2024-12-07 03:20:00,192.168.1.29,tablet
user_58,2024-12-07 03:21:00,192.168.1.11,mobile
user_75,2024-12-07 03:29:00,192.168.1.26,desktop
user_31,2024-12-07 03:34:00,192.168.1.18,desktop
user_48,2024-12-07 03:54:00,192.168.1.35,tablet
user_75,2024-12-07 03:56:00,192.168.1.38,desktop
user_48,2024-12-07 04:09:00,192.168.1.35,tablet
user_17,2024-12-07 04:22:00,192.168.1.22,desktop
user_13,2024-12-07 04:47:00,192.168.1.16,mobile
user_14,2024-12-07 04:54:00,192.168.1.29,mobile
user_68,2024-12-07 05:23:00,185.77.38.103,desktop
user_13,2024-12-07 05:28:00,192.168.1.16,desktop
user_58,2024-12-07 05:32:00,192.168.1.3,desktop
user_45,2024-12-07 05:32:00,192.168.1.38,tablet
user_8,2024-12-07 05:52:00,192.168.1.1,tablet
user_9,2024-12-07 06:36:00,192.168.1.19,mobile
user_51,2024-12-07 06:39:00,192.168.1.15,desktop
user_42,2024-12-07 06:55:00,192.168.1.13,tablet
user_8,2024-12-07 07:19:00,192.168.1.1,desktop
user_100,2024-12-07 07:24:00,192.168.1.29,desktop
user_48,2024-12-07 07:28:00,192.168.1.35,mobile
user_2,2024-12-07 07:50:00,192.168.1.12,tablet
user_21,2024-12-07 08:22:00,192.168.1.37,desktop
user_66,2024-12-07 09:07:00,192.168.1.2,mobile
user_58,2024-12-07 09:21:00,192.168.1.11,desktop
user_91,2024-12-07 10:02:00,192.168.1.17,tablet
user_59,2024-12-07 10:07:00,192.168.1.28,tablet
user_47,2024-12-07 10:12:00,192.168.1.22,desktop
user_38,2024-12-07 10:26:00,192.168.5.178,tablet
user_63,2024-12-07 10:29:00,192.168.5.43,mobile
user_90,2024-12-07 10:30:00,192.168.5.104,mobile
user_92,2024-12-07 10:30:00,192.168.2.133,mobile
user_91,2024-12-07 10:30:00,192.168.4.54,desktop
user_47,2024-12-07 10:32:00,192.168.1.22,desktop
user_57,2024-12-07 10:34:00,192.168.2.233,desktop
user_94,2024-12-07 10:34:00,192.168.1.10,desktop
user_96,2024-12-07 10:35:00,192.168.4.32,tablet
user_68,2024-12-07 10:38:00,192.168.5.246,mobile
user_64,2024-12-07 10:50:00,192.168.1.1,mobile
user_47,2024-12-07 10:57:00,192.168.1.22,desktop
user_74,2024-12-07 11:03:00,192.168.1.6,desktop
user_26,2024-12-07 11:06:00,192.168.1.16,tablet
user_68,2024-12-07 11:13:00,192.168.4.51,mobile
user_42,2024-12-07 11:14:00,192.168.1.13,tablet
user_16,2024-12-07 11:17:00,192.168.4.168,desktop
user_64,2024-12-07 11:20:00,192.168.1.1,mobile
user_16,2024-12-07 11:25:00,192.168.1.6,desktop
user_18,2024-12-07 11:28:00,192.168.5.60,mobile
user_58,2024-12-07 11:30:00,192.168.4.23,desktop
user_13,2024-12-07 11:50:00,192.168.1.129,desktop
user_3,2024-12-07 11:51:00,192.168.4.58,mobile
user_10,2024-12-07 12:01:00,192.168.2.10,desktop
user_100,2024-12-07 12:06:00,192.168.1.84,mobile
user_95,2024-12-07 12:12:00,192.168.1.21,desktop
user_93,2024-12-07 12:14:00,192.168.1.48,tablet
user_27,2024-12-07 12:18:00,192.168.1.242,tablet
user_90,2024-12-07 12:24:00,192.168.1.39,desktop
user_4,2024-12-07 12:26:00,192.168.5.189,desktop
user_60,2024-12-07 12:31:00,192.168.1.31,tablet
user_55,2024-12-07 12:38:00,192.168.5.136,mobile
user_85,2024-12-07 12:41:00,192.168.2.245,mobile
user_13,2024-12-07 12:41:00,192.168.5.193,desktop
user_73,2024-12-07 12:43:00,192.168.5.96,desktop
user_64,2024-12-07 12:44:00,192.168.5.239,mobile
user_10,2024-12-07 12:45:00,192.168.4.91,mobile
user_40,2024-12-07 12:48:00,192.168.2.64,tablet
user_68,2024-12-07 12:51:00,192.168.2.19,tablet
user_6,2024-12-07 12:58:00,192.168.1.28,tablet
user_59,2024-12-07 13:03:00,192.168.2.125,mobile
user_27,2024-12-07 13:08:00,192.168.1.40,tablet
user_65,2024-12-07 13:15:00,192.168.1.28,desktop
user_30,2024-12-07 13:18:00,192.168.1.19,desktop
user_82,2024-12-07 13:19:00,192.168.1.59,mobile
user_15,2024-12-07 13:32:00,192.168.1.6,desktop
user_42,2024-12-07 13:37:00,192.168.3.233,tablet
user_58,2024-12-07 13:43:00,192.168.1.11,desktop
user_48,2024-12-07 13:46:00,192.168.1.35,mobile
user_10,2024-12-07 13:49:00,192.168.1.11,desktop
user_72,2024-12-07 13:49:00,192.168.1.40,desktop
user_6,2024-12-07 13:50:00,192.168.2.120,mobile
user_98,2024-12-07 14:02:00,192.168.1.11,desktop
user_100,2024-12-07 14:06:00,192.168.3.147,mobile
user_88,2024-12-07 14:09:00,91.85.67.248,mobile
user_1,2024-12-07 14:09:00,192.168.5.213,desktop
user_73,2024-12-07 14:20:00,192.168.1.3,desktop
user_8,2024-12-07 14:22:00,192.168.1.1,mobile
user_2,2024-12-07 14:25:00,192.168.4.236,mobile
user_3,2024-12-07 14:35:00,192.168.5.129,mobile
user_48,2024-12-07 14:42:00,192.168.1.35,mobile
user_88,2024-12-07 14:42:00,192.168.3.124,mobile
user_12,2024-12-07 14:59:00,192.168.2.59,tablet
user_92,2024-12-07 15:04:00,192.168.2.204,mobile
user_60,2024-12-07 15:09:00,192.168.1.31,desktop
user_27,2024-12-07 15:18:00,192.168.5.89,desktop
user_53,2024-12-07 15:19:00,192.168.4.114,mobile
user_66,2024-12-07 15:20:00,192.168.5.193,mobile
user_36,2024-12-07 15:46:00,192.168.4.93,desktop
user_100,2024-12-07 16:00:00,192.168.4.179,desktop
user_40,2024-12-07 16:08:00,192.168.5.45,mobile
user_15,2024-12-07 16:19:00,192.168.1.1,mobile
user_15,2024-12-07 16:20:00,192.168.1.1,mobile
user_15,2024-12-07 16:22:00,192.168.1.1,mobile
user_37,2024-12-07 16:24:00,192.168.2.191,desktop
user_61,2024-12-07 16:24:00,192.168.5.33,mobile
user_15,2024-12-07 16:29:00,192.168.1.1,mobile
user_33,2024-12-07 16:31:00,192.168.1.10,desktop
user_15,2024-12-07 16:32:00,192.168.1.1,mobile
user_95,2024-12-07 16:32:00,192.168.1.21,desktop
user_15,2024-12-07 16:39:00,192.168.1.1,mobile
user_72,2024-12-07 16:44:00,192.168.3.209,tablet
user_15,2024-12-07 16:48:00,192.168.1.1,mobile
user_88,2024-12-07 16:51:00,192.168.1.15,tablet
user_98,2024-12-07 16:52:00,192.168.1.11,mobile
user_7,2024-12-07 16:56:00,192.168.1.39,desktop
user_66,2024-12-07 16:57:00,192.168.1.2,tablet
user_65,2024-12-07 16:57:00,192.168.1.49,mobile
user_15,2024-12-07 16:59:00,192.168.1.1,mobile
user_50,2024-12-07 17:01:00,192.168.1.13,tablet
user_6,2024-12-07 17:06:00,192.168.1.28,mobile
user_56,2024-12-07 17:06:00,192.168.5.208,tablet
user_43,2024-12-07 17:07:00,192.168.2.9,tablet
user_94,2024-12-07 17:13:00,192.168.1.10,desktop
user_57,2024-12-07 17:15:00,192.168.5.103,desktop
user_4,2024-12-07 17:20:00,192.168.5.132,desktop
user_42,2024-12-07 17:26:00,192.168.1.13,desktop
user_92,2024-12-07 17:27:00,192.168.2.237,mobile
user_6,2024-12-07 17:29:00,192.168.1.28,mobile
user_6,2024-12-07 17:31:00,192.168.1.28,mobile
user_6,2024-12-07 17:33:00,192.168.1.28,mobile
user_6,2024-12-07 17:38:00,192.168.1.28,mobile
user_59,2024-12-07 17:40:00,192.168.1.77,desktop
user_12,2024-12-07 17:46:00,192.168.5.200,mobile
user_59,2024-12-07 17:47:00,192.168.4.245,mobile
user_92,2024-12-07 17:54:00,203.35.35.110,mobile
user_61,2024-12-07 17:54:00,192.168.4.39,desktop
user_6,2024-12-07 17:55:00,192.168.1.28,mobile
user_78,2024-12-07 17:56:00,192.168.1.20,tablet
user_67,2024-12-07 18:17:00,192.168.1.3,tablet
user_98,2024-12-07 18:20:00,192.168.1.11,desktop
user_44,2024-12-07 18:23:00,192.168.1.1,mobile
user_7,2024-12-07 18:24:00,192.168.1.39,mobile
user_61,2024-12-07 18:31:00,192.168.4.140,mobile
user_56,2024-12-07 18:53:00,192.168.4.25,desktop
user_57,2024-12-07 18:55:00,192.168.1.2,tablet
user_56,2024-12-07 18:56:00,192.168.4.106,mobile
user_73,2024-12-07 18:59:00,192.168.1.3,mobile
user_16,2024-12-07 19:01:00,192.168.3.31,mobile
user_71,2024-12-07 19:05:00,45.222.179.166,desktop
user_29,2024-12-07 19:09:00,192.168.1.32,tablet
user_54,2024-12-07 19:23:00,192.168.2.126,mobile
user_87,2024-12-07 19:26:00,192.168.1.12,mobile
user_89,2024-12-07 19:31:00,192.168.5.114,tablet
user_86,2024-12-07 19:35:00,192.168.5.131,mobile
user_65,2024-12-07 19:35:00,192.168.5.143,mobile
user_96,2024-12-07 19:38:00,192.168.4.83,tablet
user_1,2024-12-07 19:39:00,192.168.1.48,mobile
user_5,2024-12-07 19:41:00,192.168.1.11,desktop
user_6,2024-12-07 19:41:00,192.168.1.28,desktop
user_69,2024-12-07 19:43:00,192.168.4.192,desktop
user_21,2024-12-07 19:47:00,192.168.1.39,desktop
user_80,2024-12-07 19:52:00,192.168.3.149,tablet
user_71,2024-12-07 19:54:00,192.168.1.18,mobile
user_81,2024-12-07 19:58:00,192.168.4.36,desktop
user_23,2024-12-07 20:00:00,192.168.3.103,tablet
user_76,2024-12-07 20:13:00,192.168.3.16,mobile
user_12,2024-12-07 20:14:00,192.168.5.80,desktop
user_1,2024-12-07 20:19:00,192.168.2.91,tablet
user_4,2024-12-07 20:41:00,192.168.2.125,desktop
user_75,2024-12-07 20:46:00,192.168.3.131,tablet
user_61,2024-12-07 20:48:00,192.168.5.92,tablet
user_28,2024-12-07 20:59:00,192.168.5.12,tablet
user_77,2024-12-07 21:02:00,192.168.1.39,tablet
user_87,2024-12-07 21:11:00,192.168.1.12,mobile
user_34,2024-12-07 21:19:00,192.168.1.7,tablet
user_41,2024-12-07 21:20:00,192.168.1.44,tablet
user_77,2024-12-07 21:29:00,192.168.1.39,mobile
user_54,2024-12-07 21:46:00,192.168.1.1,desktop
user_47,2024-12-07 22:06:00,192.168.1.22,mobile
user_37,2024-12-07 22:13:00,192.168.1.18,desktop
user_41,2024-12-07 22:13:00,192.168.1.44,tablet
user_74,2024-12-07 22:22:00,185.148.111.22,tablet
user_81,2024-12-07 22:36:00,192.168.1.29,desktop
user_2,2024-12-07 22:41:00,192.168.1.5,mobile
user_99,2024-12-07 22:43:00,192.168.1.39,desktop
user_71,2024-12-07 22:52:00,192.168.1.18,tablet
user_12,2024-12-07 22:59:00,192.168.1.19,mobile
user_31,2024-12-07 23:23:00,192.168.1.18,tablet
user_59,2024-12-07 23:34:00,192.168.1.41,mobile
user_49,2024-12-07 23:35:00,192.168.1.22,mobile
user_45,2024-12-07 23:41:00,192.168.1.31,tablet
user_61,2024-12-08 00:02:00,192.168.1.25,desktop
user_78,2024-12-08 01:42:00,192.168.1.20,desktop
user_51,2024-12-08 01:48:00,192.168.1.24,mobile
user_14,2024-12-08 02:12:00,192.168.1.29,desktop
user_77,2024-12-08 02:19:00,192.168.1.39,tablet
user_37,2024-12-08 03:09:00,192.168.1.18,mobile
user_58,2024-12-08 03:56:00,192.168.1.11,desktop
user_3,2024-12-08 05:33:00,192.168.1.37,desktop
user_38,2024-12-08 06:40:00,192.168.1.13,desktop
user_22,2024-12-08 07:05:00,192.168.1.33,tablet
user_18,2024-12-08 07:48:00,192.168.1.39,desktop
user_27,2024-12-08 08:10:00,192.168.1.40,mobile
user_32,2024-12-08 08:16:00,192.168.1.38,tablet
user_36,2024-12-08 08:31:00,192.168.1.19,tablet
user_22,2024-12-08 08:34:00,192.168.1.33,desktop
user_86,2024-12-08 08:43:00,192.168.1.41,desktop
user_42,2024-12-08 08:46:00,192.168.1.16,tablet
user_39,2024-12-08 09:01:00,192.168.1.20,mobile
user_39,2024-12-08 09:22:00,192.168.1.20,tablet
user_11,2024-12-08 09:26:00,192.168.1.17,desktop
user_18,2024-12-08 10:01:00,192.168.4.159,mobile
user_49,2024-12-08 10:02:00,192.168.1.117,desktop
user_76,2024-12-08 10:16:00,192.168.2.8,mobile
user_7,2024-12-08 10:16:00,192.168.3.112,mobile
user_58,2024-12-08 10:17:00,192.168.1.4,tablet
user_53,2024-12-08 10:18:00,192.168.4.103,tablet
user_83,2024-12-08 10:26:00,192.168.5.45,mobile
user_70,2024-12-08 10:30:00,192.168.4.220,tablet
user_27,2024-12-08 10:41:00,192.168.1.72,mobile
user_32,2024-12-08 10:44:00,192.168.1.38,desktop
user_13,2024-12-08 10:46:00,192.168.1.16,mobile
user_36,2024-12-08 10:49:00,192.168.3.152,desktop
user_36,2024-12-08 11:05:00,192.168.1.19,mobile
user_2,2024-12-08 11:16:00,192.168.1.12,mobile
user_71,2024-12-08 11:16:00,192.168.3.250,desktop
user_6,2024-12-08 11:22:00,192.168.1.115,desktop
user_82,2024-12-08 11:23:00,192.168.5.220,desktop
user_61,2024-12-08 11:29:00,192.168.4.6,tablet
user_4,2024-12-08 11:32:00,192.168.1.129,mobile
user_28,2024-12-08 11:33:00,192.168.3.211,mobile
user_93,2024-12-08 11:39:00,192.168.4.119,tablet
user_57,2024-12-08 11:51:00,192.168.4.246,tablet
user_86,2024-12-08 11:52:00,192.168.4.21,mobile
user_90,2024-12-08 12:04:00,192.168.1.6,desktop
user_39,2024-12-08 12:04:00,192.168.1.20,tablet
user_39,2024-12-08 12:05:00,192.168.5.241,desktop
user_98,2024-12-08 12:10:00,192.168.3.223,tablet
user_91,2024-12-08 12:14:00,192.168.3.9,tablet
user_75,2024-12-08 12:19:00,192.168.4.91,mobile
user_76,2024-12-08 12:19:00,192.168.1.15,tablet
user_56,2024-12-08 12:26:00,192.168.3.67,mobile
user_45,2024-12-08 12:33:00,192.168.1.38,desktop
user_39,2024-12-08 12:34:00,192.168.3.136,desktop
user_61,2024-12-08 12:46:00,192.168.5.244,tablet
user_9,2024-12-08 12:46:00,192.168.3.46,mobile
user_49,2024-12-08 12:48:00,192.168.2.52,desktop
user_35,2024-12-08 12:54:00,192.168.1.36,mobile
user_95,2024-12-08 12:57:00,192.168.2.18,mobile
user_8,2024-12-08 12:58:00,192.168.1.69,mobile
user_88,2024-12-08 13:03:00,192.168.1.15,tablet
user_18,2024-12-08 13:07:00,203.145.98.85,desktop
user_88,2024-12-08 13:25:00,192.168.1.15,tablet
user_39,2024-12-08 13:28:00,192.168.2.139,desktop
user_88,2024-12-08 13:30:00,192.168.1.15,tablet
user_88,2024-12-08 13:32:00,192.168.1.15,tablet
user_13,2024-12-08 13:38:00,192.168.5.225,tablet
user_38,2024-12-08 13:43:00,192.168.4.151,tablet
user_10,2024-12-08 13:45:00,192.168.1.11,tablet
user_80,2024-12-08 13:57:00,192.168.3.199,desktop
user_20,2024-12-08 13:57:00,192.168.5.200,desktop
user_86,2024-12-08 14:03:00,192.168.1.41,tablet
user_71,2024-12-08 14:17:00,192.168.2.78,tablet
user_65,2024-12-08 14:23:00,192.168.1.28,tablet
user_47,2024-12-08 14:28:00,192.168.1.19,desktop
user_7,2024-12-08 14:39:00,192.168.2.46,desktop
user_49,2024-12-08 14:46:00,192.168.5.116,desktop
user_80,2024-12-08 14:55:00,192.168.1.160,mobile
user_36,2024-12-08 14:56:00,192.168.2.156,mobile
user_98,2024-12-08 14:59:00,192.168.1.29,tablet
user_92,2024-12-08 15:18:00,192.168.2.157,mobile
user_20,2024-12-08 15:18:00,192.168.1.12,tablet
user_6,2024-12-08 15:26:00,192.168.1.23,mobile
user_68,2024-12-08 15:27:00,192.168.4.202,tablet
user_36,2024-12-08 15:34:00,192.168.5.220,desktop
user_41,2024-12-08 15:41:00,192.168.4.3,desktop
user_43,2024-12-08 15:44:00,192.168.1.220,mobile
user_92,2024-12-08 15:50:00,192.168.1.217,mobile
user_76,2024-12-08 15:56:00,192.168.2.97,desktop
user_48,2024-12-08 16:04:00,192.168.4.66,mobile
user_1,2024-12-08 16:04:00,192.168.3.120,desktop
user_48,2024-12-08 16:15:00,192.168.5.207,desktop
user_83,2024-12-08 16:15:00,192.168.1.28,desktop
user_62,2024-12-08 16:20:00,192.168.1.12,tablet
user_7,2024-12-08 16:23:00,192.168.1.39,desktop
user_83,2024-12-08 16:26:00,192.168.1.28,desktop
user_60,2024-12-08 16:27:00,192.168.3.61,desktop
user_83,2024-12-08 16:27:00,192.168.1.28,desktop
user_27,2024-12-08 16:28:00,192.168.5.62,tablet
user_69,2024-12-08 16:28:00,192.168.1.10,desktop
user_83,2024-12-08 16:30:00,192.168.1.28,desktop
user_50,2024-12-08 16:33:00,192.168.1.244,tablet
user_51,2024-12-08 16:39:00,192.168.4.38,desktop
user_43,2024-12-08 16:47:00,192.168.1.20,desktop
user_86,2024-12-08 16:47:00,192.168.1.41,desktop
user_83,2024-12-08 16:48:00,192.168.1.28,desktop
user_28,2024-12-08 16:50:00,192.168.1.49,mobile
user_83,2024-12-08 16:51:00,192.168.1.28,desktop
user_7,2024-12-08 16:57:00,192.168.1.39,tablet
user_94,2024-12-08 16:58:00,192.168.1.102,tablet
user_83,2024-12-08 16:59:00,192.168.1.28,desktop
user_83,2024-12-08 16:59:00,192.168.1.28,desktop
user_75,2024-12-08 17:00:00,192.168.1.38,tablet
user_62,2024-12-08 17:02:00,192.168.1.25,tablet
user_47,2024-12-08 17:03:00,192.168.3.149,tablet
user_64,2024-12-08 17:05:00,192.168.1.175,desktop
user_49,2024-12-08 17:06:00,192.168.5.59,desktop
user_52,2024-12-08 17:21:00,192.168.1.15,mobile
user_71,2024-12-08 17:26:00,192.168.1.32,tablet
user_46,2024-12-08 17:28:00,192.168.1.30,mobile
user_76,2024-12-08 17:40:00,192.168.4.85,desktop
user_38,2024-12-08 17:48:00,192.168.4.127,tablet
user_87,2024-12-08 17:55:00,192.168.1.12,desktop
user_32,2024-12-08 17:58:00,192.168.1.38,tablet
